entidad,formatos,municipio,region
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Colima/702825272852_s.zip,Colima,Rurales
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Colima/702825272869_s.zip,Comala,Rurales
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Colima/702825272876_s.zip,Coquimatlán,Rurales
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Colima/702825272883_s.zip,Cuauhtémoc,Rurales
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Colima/702825272890_s.zip,Ixtlahuacán,Rurales
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Colima/702825272913_s.zip,Minatitlán,Rurales
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Colima/702825272920_s.zip,Tecomán,Rurales
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Colima/702825297374_s.zip,Armería,Urbanas
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Colima/702825297381_s.zip,Colima,Urbanas
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Colima/702825297398_s.zip,Comala,Urbanas
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Colima/702825297404_s.zip,Coquimatlán,Urbanas
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Colima/702825297411_s.zip,Cuauhtémoc,Urbanas
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Colima/702825297428_s.zip,Ixtlahuacán,Urbanas
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Colima/702825297435_s.zip,Manzanillo,Urbanas
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Colima/702825297442_s.zip,Minatitlán,Urbanas
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Colima/702825297459_s.zip,Tecomán,Urbanas
 Colima,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Colima/702825297466_s.zip,Villa de Álvarez,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825272944_s.zip,Acacoyagua,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825272951_s.zip,Acala,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825272968_s.zip,Acapetahua,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273026_s.zip,Arriaga,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825274061_s.zip,Benemérito de las Américas,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273088_s.zip,Cacahoatán,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273095_s.zip,Catazajá,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273170_s.zip,Chanal,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273200_s.zip,Chiapa de Corzo,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273217_s.zip,Chiapilla,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273231_s.zip,Chicomuselo,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273101_s.zip,Cintalapa,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273118_s.zip,Coapilla,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273125_s.zip,Comitán de Domínguez,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273149_s.zip,Copainalá,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273255_s.zip,Escuintla,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273262_s.zip,Francisco León,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273279_s.zip,Frontera Comalapa,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273316_s.zip,Huixtán,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273385_s.zip,Ixtapangajoya,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273392_s.zip,Jiquipilas,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273408_s.zip,Jitotol,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273415_s.zip,Juárez,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273439_s.zip,La Libertad,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273446_s.zip,Mapastepec,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825274085_s.zip,Marqués de Comillas,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273477_s.zip,Mazatán,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273521_s.zip,Ocosingo,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273538_s.zip,Ocotepec,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273545_s.zip,Ocozocoautla de Espinosa,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273552_s.zip,Ostuacán,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273576_s.zip,Oxchuc,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273583_s.zip,Palenque,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273590_s.zip,Pantelhó,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273613_s.zip,Pichucalco,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273620_s.zip,Pijijiapan,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273651_s.zip,Pueblo Nuevo Solistahuacán,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273675_s.zip,Reforma,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273774_s.zip,Solosuchiapa,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273798_s.zip,Suchiapa,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273811_s.zip,Sunuapa,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273828_s.zip,Tapachula,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273842_s.zip,Tapilula,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273859_s.zip,Tecpatán,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273873_s.zip,Teopisca,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273897_s.zip,Tonalá,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273927_s.zip,Tumbalá,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273941_s.zip,Tuxtla Chico,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273934_s.zip,Tuxtla Gutiérrez,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273972_s.zip,Unión Juárez,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273644_s.zip,Villa Comaltitlán,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825273996_s.zip,Villa Corzo,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Chiapas/702825274009_s.zip,Villaflores,Rurales
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297473_s.zip,Acacoyagua,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297480_s.zip,Acala,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297497_s.zip,Acapetahua,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825298579_s.zip,Aldama,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297503_s.zip,Altamirano,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297510_s.zip,Amatán,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297527_s.zip,Amatenango de la Frontera,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297534_s.zip,Amatenango del Valle,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297541_s.zip,Angel Albino Corzo,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297558_s.zip,Arriaga,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297565_s.zip,Bejucal de Ocampo,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297572_s.zip,Bella Vista,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825298586_s.zip,Benemérito de las Américas,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297589_s.zip,Berriozábal,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297596_s.zip,Bochil,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297619_s.zip,Cacahoatán,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297626_s.zip,Catazajá,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297688_s.zip,Chalchihuitán,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297695_s.zip,Chamula,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297701_s.zip,Chanal,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297718_s.zip,Chapultenango,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297725_s.zip,Chenalhó,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297732_s.zip,Chiapa de Corzo,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297749_s.zip,Chiapilla,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297756_s.zip,Chicoasén,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297763_s.zip,Chicomuselo,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297770_s.zip,Chilón,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297633_s.zip,Cintalapa,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297640_s.zip,Coapilla,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297657_s.zip,Comitán de Domínguez,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297671_s.zip,Copainalá,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825297602_s.zip,El Bosque,Urbanas
 Chiapas,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Chiapas/702825298159_s.zip,El Porvenir,Urbanas
